Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E3,21/10/97,Macclesfield,Exeter,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,21/10/97,Rotherham,Notts County,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,21/10/97,Scarborough,Chester,4,1,H,,,,,,,,,,,,,,,,,,,,,
E3,21/10/97,Scunthorpe,Shrewsbury,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,21/10/97,Swansea City,Mansfield,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,21/10/97,Torquay,Leyton Orient,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,22/10/97,Brighton & Hove Albion,Lincoln,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,23/10/97,Doncaster,Swansea City,0,3,A,,,,,,,,,,,,,,,,,,,,,
E3,25/10/97,Cardiff City,Hartlepool,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,25/10/97,Chester,Macclesfield,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,25/10/97,Exeter,Scunthorpe,2,3,A,,,,,,,,,,,,,,,,,,,,,
E3,25/10/97,Hull City,Brighton & Hove Albion,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,25/10/97,Leyton Orient,Colchester,0,2,A,,,,,,,,,,,,,,,,,,,,,
E3,25/10/97,Lincoln,Darlington,3,1,H,,,,,,,,,,,,,,,,,,,,,
E3,25/10/97,Mansfield,Barnet,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,25/10/97,Notts County,Cambridge,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,25/10/97,Peterboro,Torquay,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,25/10/97,Rochdale,Rotherham,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,25/10/97,Shrewsbury,Scarborough,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,31/10/97,Colchester,Scunthorpe,3,3,D,,,,,,,,,,,,,,,,,,,,,
E3,01/11/97,Barnet,Notts County,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,01/11/97,Cambridge,Torquay,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,01/11/97,Chester,Rochdale,4,0,H,,,,,,,,,,,,,,,,,,,,,
E3,01/11/97,Darlington,Hull City,4,3,H,,,,,,,,,,,,,,,,,,,,,
E3,01/11/97,Exeter,Peterboro,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,01/11/97,Hartlepool,Brighton & Hove Albion,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,01/11/97,Lincoln,Leyton Orient,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,01/11/97,Rotherham,Macclesfield,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,01/11/97,Scarborough,Doncaster,4,0,H,,,,,,,,,,,,,,,,,,,,,
E3,01/11/97,Shrewsbury,Mansfield,3,2,H,,,,,,,,,,,,,,,,,,,,,
E3,02/11/97,Cardiff City,Swansea City,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,04/11/97,Doncaster,Cardiff City,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,04/11/97,Hull City,Exeter,3,2,H,,,,,,,,,,,,,,,,,,,,,
E3,04/11/97,Leyton Orient,Scarborough,3,1,H,,,,,,,,,,,,,,,,,,,,,
E3,04/11/97,Macclesfield,Colchester,0,0,D,,,,,,,,,,,,,,,,,,,,,
