Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
E1,28/02/98,Bury,Swindon,1,0,H,1,0,H
E1,28/02/98,Charlton Athletic,Huddersfield Town,1,0,H,0,0,D
E1,28/02/98,Crewe,Reading,1,0,H,1,0,H
E1,28/02/98,Manchester City,West Bromwich Albion,1,0,H,1,0,H
E1,28/02/98,Norwich City,Queens Park Rangers,0,0,D,0,0,D
E1,28/02/98,Oxford,Stockport,3,0,H,1,0,H
E1,28/02/98,Portsmouth,Tranmere,1,0,H,1,0,H
E1,28/02/98,Sheffield United,Bradford,2,1,H,1,0,H
E1,28/02/98,Sunderland,Ipswich,2,2,D,1,2,A
E1,28/02/98,Wolverhampton Wanderers,Birmingham City,1,3,A,1,1,D
E1,01/03/98,Nott'm Forest,Middlesbrough,4,0,H,0,0,D
E1,01/03/98,Port Vale,Stoke City,0,0,D,0,0,D
E1,03/03/98,Charlton Athletic,West Bromwich Albion,5,0,H,1,0,H
E1,03/03/98,Huddersfield Town,Manchester City,1,3,A,1,2,A
E1,03/03/98,Oxford,Crewe,0,0,D,0,0,D
E1,03/03/98,Portsmouth,Bury,1,1,D,0,1,A
E1,03/03/98,Sheffield United,Ipswich,0,1,A,0,1,A
E1,03/03/98,Stockport,Reading,5,1,H,4,0,H
E1,04/03/98,Norwich City,Birmingham City,3,3,D,0,2,A
E1,04/03/98,Nott'm Forest,Sunderland,0,3,A,0,1,A
E1,04/03/98,Port Vale,Tranmere,0,1,A,0,0,D
E1,04/03/98,Queens Park Rangers,Middlesbrough,5,0,H,4,0,H
E1,04/03/98,Wolverhampton Wanderers,Stoke City,1,1,D,1,0,H
E1,07/03/98,Birmingham City,Queens Park Rangers,1,0,H,1,0,H
E1,07/03/98,Bury,Norwich City,1,0,H,0,0,D
E1,07/03/98,Crewe,Nott'm Forest,1,4,A,1,4,A
E1,07/03/98,Ipswich,Charlton Athletic,3,1,H,0,1,A
E1,07/03/98,Manchester City,Oxford,0,2,A,0,1,A
E1,07/03/98,Reading,Port Vale,0,3,A,0,2,A
E1,07/03/98,Stoke City,Huddersfield Town,1,2,A,0,2,A
E1,07/03/98,Sunderland,Stockport,4,1,H,1,0,H
E1,07/03/98,Swindon,Portsmouth,0,1,A,0,0,D
E1,07/03/98,West Bromwich Albion,Bradford,1,1,D,0,1,A
E1,10/03/98,Sunderland,Birmingham City,1,1,D,0,0,D
E1,11/03/98,Middlesbrough,Swindon,6,0,H,2,0,H
E1,14/03/98,Bradford,Birmingham City,0,0,D,0,0,D
E1,14/03/98,Huddersfield Town,Tranmere,3,0,H,1,0,H
E1,14/03/98,Norwich City,West Bromwich Albion,1,1,D,1,0,H
E1,14/03/98,Nott'm Forest,Bury,3,0,H,0,0,D
E1,14/03/98,Oxford,Stoke City,5,1,H,1,0,H
E1,14/03/98,Port Vale,Manchester City,2,1,H,1,0,H
E1,14/03/98,Portsmouth,Middlesbrough,0,0,D,0,0,D
E1,14/03/98,Queens Park Rangers,Swindon,1,2,A,1,2,A
E1,14/03/98,Sheffield United,Reading,4,0,H,1,0,H
E1,14/03/98,Stockport,Ipswich,0,1,A,0,0,D
E1,14/03/98,Wolverhampton Wanderers,Crewe,1,0,H,1,0,H
E1,15/03/98,Charlton Athletic,Sunderland,1,1,D,0,1,A
E1,17/03/98,Oxford,Reading,3,0,H,1,0,H
E1,18/03/98,Swindon,Wolverhampton Wanderers,0,0,D,0,0,D
E1,21/03/98,Birmingham City,Nott'm Forest,1,2,A,0,0,D
E1,21/03/98,Bury,Oxford,1,0,H,0,0,D
E1,21/03/98,Crewe,Charlton Athletic,0,3,A,0,2,A
E1,21/03/98,Ipswich,Wolverhampton Wanderers,3,0,H,1,0,H
E1,21/03/98,Manchester City,Sheffield United,0,0,D,0,0,D
E1,21/03/98,Reading,Huddersfield Town,0,2,A,0,0,D
E1,21/03/98,Stoke City,Queens Park Rangers,2,1,H,1,0,H
E1,21/03/98,Sunderland,Portsmouth,2,1,H,1,0,H
E1,21/03/98,Swindon,Stockport,1,1,D,0,0,D
E1,21/03/98,Tranmere,Bradford,3,1,H,0,1,A
E1,21/03/98,West Bromwich Albion,Port Vale,2,2,D,1,0,H
E1,22/03/98,Middlesbrough,Norwich City,3,0,H,1,0,H
E1,28/03/98,Birmingham City,West Bromwich Albion,1,0,H,0,0,D
E1,28/03/98,Bradford,Manchester City,2,1,H,0,1,A
E1,28/03/98,Charlton Athletic,Nott'm Forest,4,2,H,1,1,D
E1,28/03/98,Huddersfield Town,Queens Park Rangers,1,1,D,0,0,D
E1,28/03/98,Ipswich,Reading,1,0,H,1,0,H
E1,28/03/98,Oxford,Norwich City,2,0,H,0,0,D
E1,28/03/98,Sheffield United,Port Vale,2,1,H,0,0,D
E1,28/03/98,Stockport,Crewe,0,1,A,0,0,D
E1,28/03/98,Stoke City,Tranmere,0,3,A,0,2,A
E1,28/03/98,Sunderland,Bury,2,1,H,1,1,D
E1,29/03/98,Wolverhampton Wanderers,Portsmouth,2,0,H,1,0,H
E1,01/04/98,Nott'm Forest,Sheffield United,3,0,H,2,0,H
E1,01/04/98,Queens Park Rangers,Wolverhampton Wanderers,0,0,D,0,0,D
E1,03/04/98,Tranmere,Sunderland,0,2,A,0,2,A
E1,04/04/98,Bury,Huddersfield Town,2,2,D,1,1,D
E1,04/04/98,Manchester City,Stockport,4,1,H,3,1,H
E1,04/04/98,Norwich City,Bradford,2,3,A,0,1,A
E1,04/04/98,Port Vale,Oxford,3,0,H,2,0,H
E1,04/04/98,Portsmouth,Birmingham City,1,1,D,0,0,D
E1,04/04/98,Reading,Stoke City,2,0,H,1,0,H
E1,04/04/98,Swindon,Charlton Athletic,0,1,A,0,0,D
E1,04/04/98,West Bromwich Albion,Middlesbrough,2,1,H,1,0,H
E1,05/04/98,Nott'm Forest,Ipswich,2,1,H,0,0,D
E1,07/04/98,Charlton Athletic,Wolverhampton Wanderers,1,0,H,1,0,H
E1,07/04/98,Sheffield United,Middlesbrough,1,0,H,0,0,D
E1,07/04/98,Tranmere,Portsmouth,2,2,D,1,1,D
E1,10/04/98,Charlton Athletic,Reading,3,0,H,2,0,H
E1,10/04/98,Sunderland,Queens Park Rangers,2,2,D,1,0,H
E1,11/04/98,Birmingham City,Port Vale,1,1,D,0,0,D
E1,11/04/98,Bradford,Nott'm Forest,0,3,A,0,1,A
E1,11/04/98,Huddersfield Town,Crewe,2,0,H,2,0,H
E1,11/04/98,Ipswich,Tranmere,0,0,D,0,0,D
E1,11/04/98,Middlesbrough,Bury,4,0,H,1,0,H
E1,11/04/98,Oxford,Swindon,2,1,H,2,0,H
E1,11/04/98,Sheffield United,Norwich City,2,2,D,2,0,H
E1,11/04/98,Stockport,West Bromwich Albion,2,1,H,1,1,D
E1,11/04/98,Stoke City,Portsmouth,2,1,H,0,0,D
E1,11/04/98,Wolverhampton Wanderers,Manchester City,2,2,D,1,1,D
E1,13/04/98,Bury,Bradford,2,0,H,1,0,H
E1,13/04/98,Crewe,Stoke City,2,0,H,1,0,H
E1,13/04/98,Manchester City,Birmingham City,0,1,A,0,0,D
E1,13/04/98,Norwich City,Huddersfield Town,5,0,H,2,0,H
E1,13/04/98,Nott'm Forest,Wolverhampton Wanderers,3,0,H,2,0,H
E1,13/04/98,Port Vale,Charlton Athletic,0,1,A,0,0,D
E1,13/04/98,Portsmouth,Ipswich,0,1,A,0,1,A
E1,13/04/98,Reading,Middlesbrough,0,1,A,0,1,A
E1,13/04/98,Swindon,Sheffield United,1,1,D,1,0,H
E1,13/04/98,Tranmere,Stockport,3,0,H,2,0,H
E1,13/04/98,West Bromwich Albion,Sunderland,3,3,D,2,2,D
E1,14/04/98,Queens Park Rangers,Oxford,1,1,D,0,1,A
E1,17/04/98,Middlesbrough,Manchester City,1,0,H,1,0,H
E1,18/04/98,Birmingham City,Swindon,3,0,H,2,0,H
E1,18/04/98,Charlton Athletic,Portsmouth,1,0,H,0,0,D
E1,18/04/98,Huddersfield Town,West Bromwich Albion,1,0,H,1,0,H
E1,18/04/98,Ipswich,Port Vale,5,1,H,3,0,H
E1,18/04/98,Oxford,Tranmere,1,1,D,1,0,H
E1,18/04/98,Sheffield United,Bury,3,0,H,1,0,H
E1,18/04/98,Stockport,Nott'm Forest,2,2,D,1,1,D
E1,18/04/98,Stoke City,Norwich City,2,0,H,1,0,H
E1,18/04/98,Sunderland,Crewe,2,1,H,2,1,H
E1,18/04/98,Wolverhampton Wanderers,Reading,3,1,H,1,1,D
E1,19/04/98,Bradford,Queens Park Rangers,1,1,D,1,0,H
E1,24/04/98,Port Vale,Middlesbrough,0,1,A,0,1,A
E1,25/04/98,Bury,Ipswich,0,1,A,0,0,D
E1,25/04/98,Charlton Athletic,Tranmere,2,0,H,1,0,H
E1,25/04/98,Crewe,Bradford,5,0,H,4,0,H
E1,25/04/98,Manchester City,Queens Park Rangers,2,2,D,1,2,A
E1,25/04/98,Norwich City,Swindon,5,0,H,2,0,H
E1,25/04/98,Oxford,Birmingham City,0,2,A,0,0,D
E1,25/04/98,Portsmouth,Huddersfield Town,3,0,H,1,0,H
E1,25/04/98,Sheffield United,West Bromwich Albion,2,4,A,1,1,D
E1,25/04/98,Sunderland,Stoke City,3,0,H,1,0,H
E1,25/04/98,Wolverhampton Wanderers,Stockport,3,4,A,2,1,H
E1,26/04/98,Nott'm Forest,Reading,1,0,H,0,0,D
E1,28/04/98,Ipswich,Sunderland,2,0,H,0,0,D
E1,28/04/98,Tranmere,Sheffield United,3,3,D,1,0,H
E1,29/04/98,Middlesbrough,Wolverhampton Wanderers,1,1,D,1,1,D
E1,30/04/98,Crewe,Sheffield United,2,1,H,0,0,D
E1,03/05/98,Birmingham City,Charlton Athletic,0,0,D,0,0,D
E1,03/05/98,Bradford,Portsmouth,1,3,A,0,1,A
E1,03/05/98,Huddersfield Town,Port Vale,0,4,A,0,2,A
E1,03/05/98,Ipswich,Crewe,3,2,H,1,1,D
E1,03/05/98,Middlesbrough,Oxford,4,1,H,0,0,D
E1,03/05/98,Queens Park Rangers,Bury,0,1,A,0,1,A
E1,03/05/98,Reading,Norwich City,0,1,A,0,0,D
E1,03/05/98,Stockport,Sheffield United,1,0,H,0,0,D
E1,03/05/98,Stoke City,Manchester City,2,5,A,0,1,A
E1,03/05/98,Swindon,Sunderland,1,2,A,0,2,A
E1,03/05/98,Tranmere,Wolverhampton Wanderers,2,1,H,1,0,H
E1,03/05/98,West Bromwich Albion,Nott'm Forest,1,1,D,0,1,A
