Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
D2,13/06/99,VfB Stuttgarter K,Mainz,1,3,A,0,2,A,,,,,,,,,,,
D2,13/06/99,TB Berlin,Ulm,0,2,A,0,0,D,,,,,,,,,,,
D2,13/06/99,Uerdingen,St Pauli,1,1,D,0,1,A,,,,,,,,,,,
D2,13/06/99,Wattenscheid,Unterhaching,4,2,H,2,1,H,,,,,,,,,,,
D2,17/06/99,Energie Cottbus,Uerdingen,5,0,H,1,0,H,,,,,,,,,,,
D2,17/06/99,FC Cologne,Arminia Bielefeld,3,5,A,1,3,A,,,,,,,,,,,
D2,17/06/99,Gutersloh,F Koln,2,1,H,1,0,H,,,,,,,,,,,
D2,17/06/99,Hannover,Wattenscheid,2,1,H,0,0,D,,,,,,,,,,,
D2,17/06/99,Mainz,TB Berlin,0,3,A,0,1,A,,,,,,,,,,,
D2,17/06/99,Oberhausen,Dusseldorf,1,3,A,0,2,A,,,,,,,,,,,
D2,17/06/99,St Pauli,VfB Stuttgarter K,6,2,H,3,2,H,,,,,,,,,,,
D2,17/06/99,Ulm,SpVgg Greuther Fürth,0,0,D,0,0,D,,,,,,,,,,,
D2,17/06/99,Unterhaching,Karlsruhe,1,1,D,0,1,A,,,,,,,,,,,
