Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
D1,23/04/00,Arminia Bielefeld,Unterhaching,1,0,H,0,0,D,,,,,,,,,,,
D1,23/04/00,Borussia Dortmund,Bayern Munich,0,1,A,0,1,A,,,,,,,,,,,
D1,27/04/00,MSV Duisburg,Arminia Bielefeld,0,3,A,0,2,A,,,,,,,,,,,
D1,28/04/00,Eintracht Frankfurt,VfL Wolfsburg,4,0,H,2,0,H,,,,,,,,,,,
D1,28/04/00,Hertha Berlin,SC Freiburg,0,0,D,0,0,D,,,,,,,,,,,
D1,29/04/00,Bayern Munich,Hansa Rostock,4,1,H,0,1,A,,,,,,,,,,,
D1,29/04/00,Kaiserslautern,Ulm,6,2,H,1,1,D,,,,,,,,,,,
D1,29/04/00,Schalke 04,TSV Munich 1860,2,2,D,2,1,H,,,,,,,,,,,
D1,29/04/00,VfB Stuttgart,Borussia Dortmund,1,2,A,0,1,A,,,,,,,,,,,
D1,30/04/00,Hamburg SV,Bayer Leverkusen,0,2,A,0,2,A,,,,,,,,,,,
D1,30/04/00,Unterhaching,Werder Bremen,1,0,H,0,0,D,,,,,,,,,,,
D1,13/05/00,Arminia Bielefeld,Bayern Munich,0,3,A,0,3,A,,,,,,,,,,,
D1,13/05/00,Borussia Dortmund,Schalke 04,1,1,D,0,0,D,,,,,,,,,,,
D1,13/05/00,SC Freiburg,Kaiserslautern,2,1,H,1,1,D,,,,,,,,,,,
D1,13/05/00,Hamburg SV,Unterhaching,3,0,H,1,0,H,,,,,,,,,,,
D1,13/05/00,Hansa Rostock,VfB Stuttgart,1,4,A,0,2,A,,,,,,,,,,,
D1,13/05/00,Bayer Leverkusen,Eintracht Frankfurt,4,1,H,1,1,D,,,,,,,,,,,
D1,13/05/00,TSV Munich 1860,Hertha Berlin,2,1,H,1,0,H,,,,,,,,,,,
D1,13/05/00,Ulm,VfL Wolfsburg,2,0,H,1,0,H,,,,,,,,,,,
D1,13/05/00,Werder Bremen,MSV Duisburg,4,0,H,2,0,H,,,,,,,,,,,
D1,20/05/00,Bayern Munich,Werder Bremen,3,1,H,3,1,H,,,,,,,,,,,
D1,20/05/00,MSV Duisburg,Hamburg SV,1,1,D,1,1,D,,,,,,,,,,,
D1,20/05/00,Eintracht Frankfurt,Ulm,2,1,H,1,1,D,,,,,,,,,,,
D1,20/05/00,Hertha Berlin,Borussia Dortmund,0,3,A,0,0,D,,,,,,,,,,,
D1,20/05/00,Kaiserslautern,TSV Munich 1860,1,1,D,0,0,D,,,,,,,,,,,
D1,20/05/00,Schalke 04,Hansa Rostock,0,2,A,0,1,A,,,,,,,,,,,
D1,20/05/00,VfB Stuttgart,Arminia Bielefeld,3,3,D,3,1,H,,,,,,,,,,,
D1,20/05/00,Unterhaching,Bayer Leverkusen,2,0,H,1,0,H,,,,,,,,,,,
D1,20/05/00,VfL Wolfsburg,SC Freiburg,2,1,H,1,0,H,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
