Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E2,12/12/98,Oldham,Walsall,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,12/12/98,Stoke City,Gillingham,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,12/12/98,Wigan Athletic,Wrexham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,18/12/98,Bristol Rvs,Macclesfield,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,18/12/98,Colchester,Blackpool,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,19/12/98,Burnley,Northampton,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,19/12/98,Chesterfield,Wigan Athletic,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,19/12/98,Gillingham,Notts County,4,0,H,,,,,,,,,,,,,,,,,,,,,
E2,19/12/98,Luton,Millwall,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,19/12/98,Preston,Fulham,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,19/12/98,Reading,Oldham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,19/12/98,Walsall,Stoke City,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,19/12/98,Wrexham,AFC Bournemouth,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,19/12/98,Wycombe,Lincoln,4,1,H,,,,,,,,,,,,,,,,,,,,,
E2,19/12/98,York,Manchester City,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,26/12/98,Blackpool,Wigan Athletic,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,26/12/98,Chesterfield,Oldham,1,3,A,,,,,,,,,,,,,,,,,,,,,
E2,26/12/98,Fulham,Colchester,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,26/12/98,Lincoln,Macclesfield,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,26/12/98,Millwall,AFC Bournemouth,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,26/12/98,Notts County,Northampton,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,26/12/98,Stoke City,Preston,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,26/12/98,Walsall,Wycombe,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,26/12/98,Wrexham,Manchester City,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,26/12/98,York,Burnley,3,3,D,,,,,,,,,,,,,,,,,,,,,
E2,28/12/98,AFC Bournemouth,Luton,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,28/12/98,Burnley,Lincoln,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,28/12/98,Colchester,Bristol Rvs,0,3,A,,,,,,,,,,,,,,,,,,,,,
E2,28/12/98,Macclesfield,Blackpool,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,28/12/98,Manchester City,Stoke City,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,28/12/98,Northampton,Fulham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,28/12/98,Oldham,York,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,28/12/98,Preston,Wrexham,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,28/12/98,Reading,Notts County,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,28/12/98,Wigan Athletic,Walsall,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,28/12/98,Wycombe,Chesterfield,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,29/12/98,Gillingham,Millwall,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,02/01/99,Burnley,Walsall,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,02/01/99,Colchester,Luton,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,02/01/99,Gillingham,Blackpool,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,02/01/99,Reading,Chesterfield,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,02/01/99,Wycombe,York,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,09/01/99,Blackpool,Manchester City,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,09/01/99,Bristol Rvs,Burnley,3,4,A,,,,,,,,,,,,,,,,,,,,,
