Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
E1,03/03/99,Queens Park Rangers,Oxford,1,0,H,0,0,D
E1,03/03/99,Swindon,Tranmere,2,3,A,1,0,H
E1,06/03/99,Birmingham City,Portsmouth,4,1,H,1,1,D
E1,06/03/99,Bury,Crystal Palace,0,0,D,0,0,D
E1,06/03/99,Huddersfield Town,Stockport,3,0,H,0,0,D
E1,06/03/99,Ipswich,Tranmere,1,0,H,0,0,D
E1,06/03/99,Queens Park Rangers,Wolverhampton Wanderers,0,1,A,0,0,D
E1,06/03/99,Sheffield United,Watford,3,0,H,2,0,H
E1,06/03/99,Sunderland,Norwich City,1,0,H,1,0,H
E1,06/03/99,Swindon,Bolton Wanderers,3,3,D,1,0,H
E1,06/03/99,West Bromwich Albion,Oxford,2,0,H,1,0,H
E1,09/03/99,Bolton Wanderers,Barnsley,3,3,D,2,2,D
E1,09/03/99,Bradford,Sunderland,0,1,A,0,0,D
E1,09/03/99,Bristol City,Bury,1,1,D,0,1,A
E1,09/03/99,Crystal Palace,Ipswich,3,2,H,1,1,D
E1,09/03/99,Norwich City,Port Vale,3,4,A,1,2,A
E1,09/03/99,Oxford,Huddersfield Town,2,2,D,1,1,D
E1,09/03/99,Portsmouth,Sheffield United,1,0,H,0,0,D
E1,09/03/99,Stockport,Swindon,2,1,H,2,0,H
E1,09/03/99,Tranmere,Birmingham City,0,1,A,0,0,D
E1,13/03/99,Birmingham City,West Bromwich Albion,4,0,H,1,0,H
E1,13/03/99,Bolton Wanderers,Queens Park Rangers,2,1,H,1,0,H
E1,13/03/99,Bradford,Norwich City,4,1,H,4,0,H
E1,13/03/99,Bury,Barnsley,0,0,D,0,0,D
E1,13/03/99,Grimsby,Sunderland,0,2,A,0,0,D
E1,13/03/99,Ipswich,Huddersfield Town,3,0,H,2,0,H
E1,13/03/99,Oxford,Watford,0,0,D,0,0,D
E1,13/03/99,Port Vale,Stockport,1,1,D,0,1,A
E1,13/03/99,Portsmouth,Crystal Palace,1,1,D,0,1,A
E1,13/03/99,Swindon,Crewe,1,2,A,0,2,A
E1,13/03/99,Tranmere,Sheffield United,2,3,A,2,0,H
E1,13/03/99,Wolverhampton Wanderers,Bristol City,3,0,H,1,0,H
E1,16/03/99,Bury,Wolverhampton Wanderers,0,0,D,0,0,D
E1,16/03/99,Crewe,Grimsby,0,0,D,0,0,D
E1,20/03/99,Barnsley,Wolverhampton Wanderers,2,3,A,2,1,H
E1,20/03/99,Bristol City,Bradford,2,3,A,0,2,A
E1,20/03/99,Crewe,Oxford,3,1,H,0,0,D
E1,20/03/99,Crystal Palace,Grimsby,3,1,H,2,1,H
E1,20/03/99,Huddersfield Town,Birmingham City,1,1,D,0,0,D
E1,20/03/99,Norwich City,Portsmouth,0,0,D,0,0,D
E1,20/03/99,Queens Park Rangers,Swindon,4,0,H,0,0,D
E1,20/03/99,Sheffield United,Port Vale,3,0,H,0,0,D
E1,20/03/99,Stockport,Tranmere,0,0,D,0,0,D
E1,20/03/99,Sunderland,Bolton Wanderers,3,1,H,2,0,H
E1,20/03/99,Watford,Bury,0,0,D,0,0,D
E1,20/03/99,West Bromwich Albion,Ipswich,0,1,A,0,1,A
E1,23/03/99,Barnsley,Bristol City,2,0,H,1,0,H
E1,23/03/99,Port Vale,Grimsby,0,1,A,0,0,D
E1,24/03/99,Huddersfield Town,Norwich City,1,1,D,0,1,A
E1,26/03/99,Sheffield United,Oxford,1,2,A,1,1,D
E1,26/03/99,Tranmere,Crewe,3,0,H,2,0,H
E1,28/03/99,Crystal Palace,Bradford,1,0,H,1,0,H
E1,28/03/99,Portsmouth,Barnsley,1,3,A,1,0,H
E1,30/03/99,Wolverhampton Wanderers,Crewe,3,0,H,2,0,H
E1,02/04/99,Crewe,Birmingham City,0,0,D,0,0,D
E1,03/04/99,Barnsley,Sheffield United,2,1,H,1,0,H
E1,03/04/99,Bradford,Grimsby,3,0,H,1,0,H
E1,03/04/99,Bristol City,Port Vale,2,0,H,2,0,H
E1,03/04/99,Norwich City,Crystal Palace,0,1,A,0,1,A
E1,03/04/99,Oxford,Bolton Wanderers,0,0,D,0,0,D
E1,03/04/99,Queens Park Rangers,Huddersfield Town,1,1,D,0,0,D
E1,03/04/99,Stockport,Bury,0,0,D,0,0,D
E1,03/04/99,Sunderland,West Bromwich Albion,3,0,H,2,0,H
E1,03/04/99,Swindon,Ipswich,0,6,A,0,4,A
E1,03/04/99,Watford,Tranmere,2,1,H,0,0,D
E1,03/04/99,Wolverhampton Wanderers,Portsmouth,2,0,H,0,0,D
E1,05/04/99,Birmingham City,Watford,1,2,A,0,1,A
E1,05/04/99,Bolton Wanderers,Stockport,1,2,A,0,1,A
E1,05/04/99,Bury,Bradford,0,2,A,0,2,A
E1,05/04/99,Crystal Palace,Sunderland,1,1,D,1,1,D
E1,05/04/99,Grimsby,Norwich City,0,1,A,0,1,A
E1,05/04/99,Huddersfield Town,Swindon,1,2,A,0,1,A
E1,05/04/99,Ipswich,Queens Park Rangers,3,1,H,1,1,D
E1,05/04/99,Port Vale,Barnsley,1,0,H,1,0,H
E1,05/04/99,Portsmouth,Bristol City,0,1,A,0,0,D
E1,05/04/99,Sheffield United,Wolverhampton Wanderers,1,1,D,0,0,D
E1,05/04/99,Tranmere,Oxford,2,2,D,2,0,H
E1,05/04/99,West Bromwich Albion,Crewe,1,5,A,0,2,A
E1,10/04/99,Barnsley,Tranmere,1,1,D,0,1,A
E1,10/04/99,Bradford,Portsmouth,2,1,H,2,0,H
E1,10/04/99,Bristol City,Grimsby,4,1,H,2,1,H
E1,10/04/99,Crewe,Port Vale,0,0,D,0,0,D
E1,10/04/99,Oxford,Bury,0,1,A,0,1,A
E1,10/04/99,Queens Park Rangers,West Bromwich Albion,2,1,H,1,1,D
E1,10/04/99,Stockport,Sheffield United,1,0,H,0,0,D
E1,10/04/99,Sunderland,Huddersfield Town,2,0,H,2,0,H
E1,10/04/99,Swindon,Birmingham City,0,1,A,0,0,D
E1,10/04/99,Watford,Bolton Wanderers,2,0,H,1,0,H
E1,10/04/99,Wolverhampton Wanderers,Crystal Palace,0,0,D,0,0,D
E1,11/04/99,Norwich City,Ipswich,0,0,D,0,0,D
E1,13/04/99,Bolton Wanderers,Bristol City,1,0,H,1,0,H
E1,13/04/99,Bury,Sunderland,2,5,A,1,4,A
E1,13/04/99,Grimsby,Queens Park Rangers,1,0,H,0,0,D
E1,13/04/99,Port Vale,Bradford,1,1,D,1,1,D
E1,13/04/99,West Bromwich Albion,Swindon,1,1,D,1,1,D
E1,16/04/99,Barnsley,Sunderland,1,3,A,0,1,A
E1,17/04/99,Birmingham City,Wolverhampton Wanderers,0,1,A,0,1,A
E1,17/04/99,Bolton Wanderers,Ipswich,2,0,H,1,0,H
E1,17/04/99,Bradford,Huddersfield Town,2,3,A,1,3,A
E1,17/04/99,Crewe,Watford,0,1,A,0,1,A
E1,17/04/99,Crystal Palace,Swindon,0,1,A,0,0,D
E1,17/04/99,Grimsby,Bury,0,0,D,0,0,D
E1,17/04/99,Norwich City,Tranmere,2,2,D,1,1,D
E1,17/04/99,Port Vale,Oxford,1,0,H,0,0,D
E1,17/04/99,Sheffield United,Queens Park Rangers,2,0,H,1,0,H
E1,17/04/99,Stockport,Bristol City,2,2,D,0,0,D
E1,17/04/99,West Bromwich Albion,Portsmouth,2,2,D,0,2,A
E1,20/04/99,Birmingham City,Queens Park Rangers,1,0,H,0,0,D
E1,20/04/99,Grimsby,Sheffield United,1,2,A,0,1,A
E1,20/04/99,Ipswich,Stockport,1,0,H,1,0,H
E1,20/04/99,Norwich City,Bolton Wanderers,2,2,D,2,0,H
E1,23/04/99,Bury,Bolton Wanderers,2,1,H,2,0,H
E1,24/04/99,Bristol City,Birmingham City,1,2,A,0,0,D
E1,24/04/99,Huddersfield Town,Barnsley,0,1,A,0,1,A
E1,24/04/99,Ipswich,Crewe,1,2,A,0,0,D
E1,24/04/99,Oxford,Norwich City,2,4,A,1,1,D
E1,24/04/99,Portsmouth,Stockport,3,1,H,2,0,H
E1,24/04/99,Queens Park Rangers,Bradford,1,3,A,0,1,A
E1,24/04/99,Sunderland,Sheffield United,0,0,D,0,0,D
E1,24/04/99,Swindon,Grimsby,2,0,H,1,0,H
E1,24/04/99,Tranmere,Port Vale,1,1,D,1,0,H
E1,24/04/99,Watford,Crystal Palace,2,1,H,1,0,H
E1,25/04/99,Wolverhampton Wanderers,West Bromwich Albion,1,1,D,1,1,D
E1,27/04/99,Crewe,Bristol City,1,0,H,1,0,H
E1,27/04/99,Port Vale,Watford,1,2,A,1,1,D
E1,30/04/99,Bolton Wanderers,Wolverhampton Wanderers,1,1,D,1,0,H
E1,01/05/99,Barnsley,Watford,2,2,D,0,1,A
E1,01/05/99,Bradford,Oxford,0,0,D,0,0,D
E1,01/05/99,Crewe,Portsmouth,3,1,H,3,0,H
E1,01/05/99,Crystal Palace,Huddersfield Town,2,2,D,1,2,A
E1,01/05/99,Grimsby,Tranmere,1,0,H,1,0,H
E1,01/05/99,Norwich City,Swindon,2,1,H,0,0,D
E1,01/05/99,Port Vale,Queens Park Rangers,2,0,H,1,0,H
E1,01/05/99,Sheffield United,Bristol City,3,1,H,1,0,H
E1,01/05/99,Stockport,Sunderland,0,1,A,0,0,D
E1,01/05/99,West Bromwich Albion,Bury,1,0,H,0,0,D
E1,02/05/99,Birmingham City,Ipswich,1,0,H,0,0,D
E1,04/05/99,Grimsby,Wolverhampton Wanderers,0,0,D,0,0,D
E1,09/05/99,Bristol City,Norwich City,1,0,H,1,0,H
E1,09/05/99,Bury,Port Vale,1,0,H,0,0,D
E1,09/05/99,Huddersfield Town,Crewe,0,0,D,0,0,D
E1,09/05/99,Ipswich,Sheffield United,4,1,H,3,0,H
E1,09/05/99,Oxford,Stockport,5,0,H,3,0,H
E1,09/05/99,Portsmouth,Bolton Wanderers,0,2,A,0,1,A
E1,09/05/99,Queens Park Rangers,Crystal Palace,6,0,H,2,0,H
E1,09/05/99,Sunderland,Birmingham City,2,1,H,0,1,A
E1,09/05/99,Swindon,Barnsley,1,3,A,1,2,A
E1,09/05/99,Tranmere,West Bromwich Albion,3,1,H,2,0,H
E1,09/05/99,Watford,Grimsby,1,0,H,1,0,H
E1,09/05/99,Wolverhampton Wanderers,Bradford,2,3,A,1,2,A
