Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
SP1,12/02/95,Espanyol,Real Valladolid,3,0,H
SP1,12/02/95,Logrones,Real Madrid,1,4,A
SP1,12/02/95,Sevilla FC,Valencia,1,1,D
SP1,12/02/95,Sporting Gijón,Deportivo La Coruña,3,1,H
SP1,12/02/95,Real Zaragoza,Real Sociedad,1,1,D
SP1,18/02/95,Barcelona,Espanyol,3,0,H
SP1,19/02/95,Real Betis,Athletic Bilbao,0,0,D
SP1,19/02/95,Celta Vigo,Sporting Gijón,2,0,H
SP1,19/02/95,Deportivo La Coruña,Racing Santander,3,0,H
SP1,19/02/95,Logrones,Sevilla FC,0,2,A
SP1,19/02/95,Oviedo,Real Zaragoza,2,1,H
SP1,19/02/95,Real Madrid,Albacete,0,0,D
SP1,19/02/95,Real Sociedad,Atletico Madrid,3,1,H
SP1,19/02/95,Tenerife,Valencia,1,2,A
SP1,19/02/95,Real Valladolid,Compostela,2,0,H
SP1,25/02/95,Compostela,Barcelona,1,2,A
SP1,25/02/95,Sporting Gijón,Real Betis,1,1,D
SP1,25/02/95,Real Zaragoza,Real Valladolid,1,0,H
SP1,26/02/95,Albacete,Logrones,0,0,D
SP1,26/02/95,Athletic Bilbao,Real Madrid,1,1,D
SP1,26/02/95,Atletico Madrid,Oviedo,3,3,D
SP1,26/02/95,Espanyol,Deportivo La Coruña,1,0,H
SP1,26/02/95,Racing Santander,Celta Vigo,2,0,H
SP1,26/02/95,Sevilla FC,Tenerife,1,2,A
SP1,26/02/95,Valencia,Real Sociedad,4,2,H
SP1,04/03/95,Oviedo,Valencia,1,0,H
SP1,05/03/95,Albacete,Sevilla FC,1,1,D
SP1,05/03/95,Barcelona,Real Zaragoza,3,0,H
SP1,05/03/95,Real Betis,Racing Santander,2,0,H
SP1,05/03/95,Celta Vigo,Espanyol,1,2,A
SP1,05/03/95,Deportivo La Coruña,Compostela,1,0,H
SP1,05/03/95,Logrones,Athletic Bilbao,0,1,A
SP1,05/03/95,Real Madrid,Sporting Gijón,4,0,H
SP1,05/03/95,Real Sociedad,Tenerife,5,2,H
SP1,05/03/95,Real Valladolid,Atletico Madrid,0,1,A
SP1,11/03/95,Atletico Madrid,Barcelona,2,0,H
SP1,12/03/95,Athletic Bilbao,Albacete,1,2,A
