Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
SP1,21/11/93,Real Valladolid,Atletico Madrid,1,1,D
SP1,21/11/93,Real Zaragoza,Tenerife,6,2,H
SP1,28/11/93,Athletic Bilbao,Oviedo,1,1,D
SP1,28/11/93,Atletico Madrid,Deportivo La Coruña,0,1,A
SP1,28/11/93,Celta Vigo,Sevilla FC,2,1,H
SP1,28/11/93,Lerida,Real Zaragoza,0,1,A
SP1,28/11/93,Logrones,Albacete,2,2,D
SP1,28/11/93,Racing Santander,Real Valladolid,5,1,H
SP1,28/11/93,Sporting Gijón,Real Madrid,2,1,H
SP1,28/11/93,Tenerife,Osasuna,1,0,H
SP1,28/11/93,Valencia,Real Sociedad,0,0,D
SP1,28/11/93,Rayo Vallecano,Barcelona,2,4,A
SP1,05/12/93,Albacete,Valencia,3,1,H
SP1,05/12/93,Barcelona,Logrones,2,2,D
SP1,05/12/93,Deportivo La Coruña,Racing Santander,1,0,H
SP1,05/12/93,Osasuna,Lerida,1,0,H
SP1,05/12/93,Oviedo,Atletico Madrid,1,1,D
SP1,05/12/93,Real Madrid,Athletic Bilbao,2,1,H
SP1,05/12/93,Sevilla FC,Sporting Gijón,1,2,A
SP1,05/12/93,Real Sociedad,Celta Vigo,2,1,H
SP1,05/12/93,Real Valladolid,Tenerife,2,0,H
SP1,05/12/93,Real Zaragoza,Rayo Vallecano,4,1,H
SP1,12/12/93,Athletic Bilbao,Atletico Madrid,3,2,H
SP1,12/12/93,Celta Vigo,Albacete,1,4,A
SP1,12/12/93,Lerida,Real Valladolid,1,0,H
SP1,12/12/93,Logrones,Real Zaragoza,2,2,D
SP1,12/12/93,Real Madrid,Sevilla FC,0,0,D
SP1,12/12/93,Racing Santander,Oviedo,1,2,A
SP1,12/12/93,Sporting Gijón,Real Sociedad,3,2,H
SP1,12/12/93,Tenerife,Deportivo La Coruña,0,1,A
SP1,12/12/93,Valencia,Barcelona,0,4,A
SP1,12/12/93,Rayo Vallecano,Osasuna,1,0,H
SP1,19/12/93,Albacete,Sporting Gijón,3,1,H
SP1,19/12/93,Atletico Madrid,Racing Santander,4,0,H
SP1,19/12/93,Barcelona,Celta Vigo,1,0,H
SP1,19/12/93,Deportivo La Coruña,Lerida,2,0,H
SP1,19/12/93,Osasuna,Logrones,1,3,A
SP1,19/12/93,Oviedo,Tenerife,1,0,H
SP1,19/12/93,Sevilla FC,Athletic Bilbao,1,3,A
SP1,19/12/93,Real Sociedad,Real Madrid,2,0,H
SP1,19/12/93,Real Valladolid,Rayo Vallecano,1,3,A
SP1,19/12/93,Real Zaragoza,Valencia,1,0,H
SP1,02/01/94,Athletic Bilbao,Racing Santander,1,2,A
SP1,02/01/94,Celta Vigo,Real Zaragoza,1,0,H
SP1,02/01/94,Lerida,Oviedo,1,1,D
SP1,02/01/94,Logrones,Real Valladolid,0,0,D
SP1,02/01/94,Real Madrid,Albacete,2,0,H
SP1,02/01/94,Sevilla FC,Real Sociedad,1,0,H
SP1,02/01/94,Sporting Gijón,Barcelona,2,0,H
SP1,02/01/94,Tenerife,Atletico Madrid,1,1,D
SP1,02/01/94,Valencia,Osasuna,0,0,D
SP1,02/01/94,Rayo Vallecano,Deportivo La Coruña,0,0,D
SP1,09/01/94,Albacete,Sevilla FC,2,2,D
SP1,09/01/94,Athletic Bilbao,Real Sociedad,0,0,D
SP1,09/01/94,Atletico Madrid,Lerida,0,0,D
SP1,09/01/94,Barcelona,Real Madrid,5,0,H
SP1,09/01/94,Deportivo La Coruña,Logrones,3,0,H
SP1,09/01/94,Osasuna,Celta Vigo,0,1,A
SP1,09/01/94,Oviedo,Rayo Vallecano,5,0,H
SP1,09/01/94,Racing Santander,Tenerife,1,0,H
SP1,09/01/94,Real Valladolid,Valencia,1,1,D
SP1,09/01/94,Real Zaragoza,Sporting Gijón,3,0,H
SP1,16/01/94,Celta Vigo,Real Valladolid,1,2,A
SP1,16/01/94,Lerida,Racing Santander,0,0,D
SP1,16/01/94,Logrones,Oviedo,2,2,D
SP1,16/01/94,Real Madrid,Real Zaragoza,3,2,H
SP1,16/01/94,Sevilla FC,Barcelona,0,0,D
SP1,16/01/94,Real Sociedad,Albacete,1,1,D
SP1,16/01/94,Sporting Gijón,Osasuna,7,1,H
SP1,16/01/94,Tenerife,Athletic Bilbao,2,1,H
SP1,16/01/94,Valencia,Deportivo La Coruña,1,3,A
SP1,16/01/94,Rayo Vallecano,Atletico Madrid,2,1,H
SP1,23/01/94,Albacete,Athletic Bilbao,1,0,H
SP1,23/01/94,Celta Vigo,Deportivo La Coruña,0,0,D
SP1,23/01/94,Lerida,Tenerife,1,1,D
SP1,23/01/94,Logrones,Atletico Madrid,1,0,H
SP1,23/01/94,Real Madrid,Osasuna,0,0,D
SP1,23/01/94,Sevilla FC,Real Zaragoza,0,1,A
SP1,23/01/94,Real Sociedad,Barcelona,2,1,H
SP1,23/01/94,Sporting Gijón,Real Valladolid,2,0,H
SP1,23/01/94,Valencia,Oviedo,2,2,D
SP1,23/01/94,Rayo Vallecano,Racing Santander,1,1,D
SP1,30/01/94,Athletic Bilbao,Lerida,4,0,H
SP1,30/01/94,Atletico Madrid,Valencia,2,0,H
SP1,30/01/94,Barcelona,Albacete,2,1,H
SP1,30/01/94,Deportivo La Coruña,Sporting Gijón,2,1,H
SP1,30/01/94,Osasuna,Sevilla FC,0,0,D
SP1,30/01/94,Oviedo,Celta Vigo,1,0,H
SP1,30/01/94,Racing Santander,Logrones,0,0,D
SP1,30/01/94,Tenerife,Rayo Vallecano,3,1,H
SP1,30/01/94,Real Valladolid,Real Madrid,0,0,D
SP1,30/01/94,Real Zaragoza,Real Sociedad,3,0,H
SP1,06/02/94,Albacete,Real Zaragoza,2,1,H
SP1,06/02/94,Barcelona,Athletic Bilbao,2,3,A
SP1,06/02/94,Celta Vigo,Atletico Madrid,3,2,H
SP1,06/02/94,Logrones,Tenerife,1,2,A
SP1,06/02/94,Real Madrid,Deportivo La Coruña,2,0,H
SP1,06/02/94,Sevilla FC,Real Valladolid,3,3,D
SP1,06/02/94,Real Sociedad,Osasuna,1,0,H
SP1,06/02/94,Sporting Gijón,Oviedo,0,0,D
SP1,06/02/94,Valencia,Racing Santander,2,1,H
SP1,06/02/94,Rayo Vallecano,Lerida,1,2,A
SP1,13/02/94,Athletic Bilbao,Rayo Vallecano,0,0,D
SP1,13/02/94,Atletico Madrid,Sporting Gijón,2,0,H
SP1,13/02/94,Deportivo La Coruña,Sevilla FC,2,0,H
SP1,13/02/94,Lerida,Logrones,1,1,D
SP1,13/02/94,Osasuna,Albacete,3,1,H
SP1,13/02/94,Oviedo,Real Madrid,0,1,A
SP1,13/02/94,Racing Santander,Celta Vigo,2,1,H
SP1,13/02/94,Tenerife,Valencia,1,0,H
SP1,13/02/94,Real Valladolid,Real Sociedad,0,0,D
SP1,13/02/94,Real Zaragoza,Barcelona,6,3,H
SP1,20/02/94,Albacete,Real Valladolid,1,1,D
SP1,20/02/94,Barcelona,Osasuna,8,1,H
SP1,20/02/94,Celta Vigo,Tenerife,1,0,H
SP1,20/02/94,Logrones,Rayo Vallecano,1,1,D
SP1,20/02/94,Real Madrid,Atletico Madrid,1,0,H
SP1,20/02/94,Sevilla FC,Oviedo,2,0,H
SP1,20/02/94,Real Sociedad,Deportivo La Coruña,0,1,A
SP1,20/02/94,Sporting Gijón,Racing Santander,0,2,A
SP1,20/02/94,Valencia,Lerida,3,3,D
SP1,20/02/94,Real Zaragoza,Athletic Bilbao,1,0,H
SP1,23/02/94,Athletic Bilbao,Logrones,0,0,D
SP1,23/02/94,Atletico Madrid,Sevilla FC,2,4,A
SP1,23/02/94,Deportivo La Coruña,Albacete,5,1,H
SP1,23/02/94,Lerida,Celta Vigo,0,0,D
SP1,23/02/94,Osasuna,Real Zaragoza,0,0,D
SP1,23/02/94,Oviedo,Real Sociedad,2,1,H
SP1,23/02/94,Racing Santander,Real Madrid,1,3,A
SP1,23/02/94,Tenerife,Sporting Gijón,3,0,H
SP1,23/02/94,Real Valladolid,Barcelona,1,3,A
SP1,23/02/94,Rayo Vallecano,Valencia,1,1,D
SP1,27/02/94,Albacete,Oviedo,5,0,H
SP1,27/02/94,Barcelona,Deportivo La Coruña,3,0,H
SP1,27/02/94,Celta Vigo,Rayo Vallecano,0,0,D
SP1,27/02/94,Osasuna,Athletic Bilbao,0,0,D
SP1,27/02/94,Real Madrid,Tenerife,1,1,D
SP1,27/02/94,Sevilla FC,Racing Santander,2,1,H
SP1,27/02/94,Real Sociedad,Atletico Madrid,2,1,H
SP1,27/02/94,Sporting Gijón,Lerida,1,1,D
SP1,27/02/94,Valencia,Logrones,3,1,H
SP1,27/02/94,Real Zaragoza,Real Valladolid,2,0,H
SP1,06/03/94,Athletic Bilbao,Valencia,2,1,H
SP1,06/03/94,Atletico Madrid,Albacete,0,0,D
SP1,06/03/94,Deportivo La Coruña,Real Zaragoza,1,1,D
SP1,06/03/94,Lerida,Real Madrid,2,1,H
SP1,06/03/94,Logrones,Celta Vigo,1,1,D
SP1,06/03/94,Oviedo,Barcelona,1,3,A
SP1,06/03/94,Racing Santander,Real Sociedad,4,1,H
SP1,06/03/94,Tenerife,Sevilla FC,2,1,H
SP1,06/03/94,Real Valladolid,Osasuna,2,1,H
