Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
D1,04/05/96,Hansa Rostock,Werder Bremen,2,1,H,0,0,D,,,,,,,,,,,
D1,04/05/96,Bayer Leverkusen,TSV Munich 1860,2,1,H,1,0,H,,,,,,,,,,,
D1,04/05/96,Borussia Monchengladbach,Karlsruher SC,1,2,A,0,1,A,,,,,,,,,,,
D1,04/05/96,VfB Stuttgart,Dusseldorf,2,3,A,0,0,D,,,,,,,,,,,
D1,05/05/96,St Pauli,Hamburg SV,1,1,D,1,0,H,,,,,,,,,,,
D1,07/05/96,Borussia Dortmund,Bayer Leverkusen,2,0,H,1,0,H,,,,,,,,,,,
D1,07/05/96,Hansa Rostock,Schalke 04,1,2,A,1,0,H,,,,,,,,,,,
D1,07/05/96,TSV Munich 1860,Kaiserslautern,1,1,D,1,1,D,,,,,,,,,,,
D1,07/05/96,Werder Bremen,Bayern Munich,3,2,H,1,2,A,,,,,,,,,,,
D1,11/05/96,Dusseldorf,Eintracht Frankfurt,2,2,D,2,0,H,,,,,,,,,,,
D1,11/05/96,FC Cologne,Werder Bremen,1,2,A,1,0,H,,,,,,,,,,,
D1,11/05/96,SC Freiburg,Bayer Leverkusen,2,1,H,2,0,H,,,,,,,,,,,
D1,11/05/96,Hamburg SV,VfB Stuttgart,3,0,H,1,0,H,,,,,,,,,,,
D1,11/05/96,Kaiserslautern,Hansa Rostock,2,0,H,2,0,H,,,,,,,,,,,
D1,11/05/96,Karlsruher SC,St Pauli,2,2,D,0,1,A,,,,,,,,,,,
D1,11/05/96,TSV Munich 1860,Borussia Dortmund,2,2,D,0,1,A,,,,,,,,,,,
D1,11/05/96,Schalke 04,Bayern Munich,2,1,H,1,1,D,,,,,,,,,,,
D1,11/05/96,Uerdingen,Borussia Monchengladbach,0,2,A,0,2,A,,,,,,,,,,,
D1,18/05/96,Bayern Munich,Dusseldorf,2,2,D,0,2,A,,,,,,,,,,,
D1,18/05/96,Borussia Dortmund,SC Freiburg,3,2,H,0,0,D,,,,,,,,,,,
D1,18/05/96,Eintracht Frankfurt,Hamburg SV,1,4,A,0,1,A,,,,,,,,,,,
D1,18/05/96,Hansa Rostock,FC Cologne,0,1,A,0,0,D,,,,,,,,,,,
D1,18/05/96,Bayer Leverkusen,Kaiserslautern,1,1,D,0,0,D,,,,,,,,,,,
D1,18/05/96,Borussia Monchengladbach,TSV Munich 1860,0,2,A,0,0,D,,,,,,,,,,,
D1,18/05/96,St Pauli,Uerdingen,0,2,A,0,2,A,,,,,,,,,,,
D1,18/05/96,VfB Stuttgart,Karlsruher SC,3,1,H,2,1,H,,,,,,,,,,,
D1,18/05/96,Werder Bremen,Schalke 04,1,2,A,1,0,H,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
